Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0881134744992658,Transformer.tr(r:udt17790-udt17790lv),udt17790,75.0,3
1.2465079885872097,Transformer.tr(r:udt8610-udt8610lv),udt8610.2,50.0,1
1.2499484706569373,Transformer.tr(r:udt7055-udt7055lv),udt7055.3,50.0,1
1.254133046834624,Transformer.tr(r:udt4909-udt4909lv),udt4909,100.0,3
1.3449583331204902,Transformer.tr(r:udt11118-udt11118lv),udt11118.2,50.0,1
1.3573454588586937,Transformer.tr(r:udt1802-udt1802lv),udt1802.3,50.0,1
1.3624599380492188,Transformer.tr(r:udt12288-udt12288lv),udt12288.2,50.0,1
1.3821304054096615,Transformer.tr(r:udt4908-udt4908lv),udt4908.1,50.0,1
1.3840511726038731,Transformer.tr(r:udt2596-udt2596lv),udt2596.3,50.0,1
1.395576825584855,Transformer.tr(r:udt2057-udt2057lv),udt2057.3,50.0,1
1.436687497722954,Transformer.tr(r:udt11561-udt11561lv),udt11561.1,50.0,1
1.437127532230482,Transformer.tr(r:udt18688-udt18688lv),udt18688.1,50.0,1
1.4444096058960683,Transformer.tr(r:udt4036-udt4036lv),udt4036.2,50.0,1
1.4626230183122584,Transformer.tr(r:udt19010-udt19010lv),udt19010.3,50.0,1
1.5144565415596827,Transformer.tr(r:udt4899-udt4899lv),udt4899.3,50.0,1
1.5296963097552472,Transformer.tr(r:udt17262-udt17262lv),udt17262.3,50.0,1
1.5358695530414923,Transformer.tr(r:udt13636-udt13636lv),udt13636,150.0,3
1.5487083834865283,Transformer.tr(r:udt6080-udt6080lv),udt6080.2,50.0,1
1.555568778486514,Transformer.tr(r:udt12931-udt12931lv),udt12931.3,50.0,1
1.55762398089723,Transformer.tr(r:udt2932-udt2932lv),udt2932.3,50.0,1
1.5585636926592303,Transformer.tr(r:udt13045-udt13045lv),udt13045.3,50.0,1
1.5785736537013253,Transformer.tr(r:udt4916-udt4916lv),udt4916.2,50.0,1
1.5817592276169543,Transformer.tr(r:udt14441-udt14441lv),udt14441.3,50.0,1
1.59409035236582,Transformer.tr(r:udt11324-udt11324lv),udt11324.2,50.0,1
1.6091879712062627,Transformer.tr(r:udt16031-udt16031lv),udt16031.1,50.0,1
1.744069172694111,Transformer.tr(r:udt7514-udt7514lv),udt7514.3,50.0,1
1.8332534669624159,Transformer.tr(r:udt1466-udt1466lv),udt1466.3,75.0,1
1.848045230165214,Transformer.tr(r:udt1463-udt1463lv),udt1463.3,75.0,1
1.8517779094759645,Transformer.tr(r:udt4027-udt4027lv),udt4027,150.0,3
1.8709872588990326,Transformer.tr(r:udt4911-udt4911lv),udt4911.2,75.0,1
1.9439638457755655,Transformer.tr(r:udt4031-udt4031lv),udt4031.1,75.0,1
2.0123539244815145,Transformer.tr(r:udt1469-udt1469lv),udt1469.1,75.0,1
2.0317885716401207,Transformer.tr(r:udt4914-udt4914lv),udt4914,100.0,3
2.6894983668845667,Transformer.tr(r:udt10974-udt10974lv),udt10974.3,25.0,1
2.809157305427546,Transformer.tr(r:udt4812-udt4812lv),udt4812.2,50.0,1
2.842923265753213,Transformer.tr(r:udt4912-udt4912lv),udt4912.1,50.0,1
2.854216595637405,Transformer.tr(r:udt6773-udt6773lv),udt6773.2,25.0,1
2.9058327454592083,Transformer.tr(r:udt14778-udt14778lv),udt14778.1,25.0,1
2.906393249714489,Transformer.tr(r:udt4913-udt4913lv),udt4913.3,25.0,1
2.910933072426727,Transformer.tr(r:udt18991-udt18991lv),udt18991.3,25.0,1
2.9189812749396182,Transformer.tr(r:udt6775-udt6775lv),udt6775.3,25.0,1
2.9201684060011837,Transformer.tr(r:udt13592-udt13592lv),udt13592.3,25.0,1
2.9259001110925564,Transformer.tr(r:udt17287-udt17287lv),udt17287.1,25.0,1
2.94632226327167,Transformer.tr(r:udt17242-udt17242lv),udt17242.2,25.0,1
2.9490185246180687,Transformer.tr(r:udt16182-udt16182lv),udt16182.1,25.0,1
3.019368225885419,Transformer.tr(r:udt4060-udt4060lv),udt4060.2,25.0,1
3.032690906124635,Transformer.tr(r:udt2594-udt2594lv),udt2594.3,50.0,1
3.04315978566836,Transformer.tr(r:udt14507-udt14507lv),udt14507.3,25.0,1
3.0532669415115397,Transformer.tr(r:udt10690-udt10690lv),udt10690.1,50.0,1
3.063193538617276,Transformer.tr(r:udt7782-udt7782lv),udt7782.1,50.0,1
3.076141456510113,Transformer.tr(r:udt687-udt687lv),udt687.1,50.0,1
3.1066293822022666,Transformer.tr(r:udt4895-udt4895lv),udt4895.1,25.0,1
3.108254650892268,Transformer.tr(r:udt4910-udt4910lv),udt4910.1,50.0,1
3.1653047826819876,Transformer.tr(r:udt18706-udt18706lv),udt18706.3,25.0,1
3.1860310006430534,Transformer.tr(r:udt13541-udt13541lv),udt13541.1,25.0,1
3.291823686043868,Transformer.tr(r:udt4017-udt4017lv),udt4017.1,25.0,1
3.295325440873858,Transformer.tr(r:udt4800-udt4800lv),udt4800.3,25.0,1
3.2999275398617236,Transformer.tr(r:udt4906-udt4906lv),udt4906.3,25.0,1
3.4007873195186784,Transformer.tr(r:udt4018-udt4018lv),udt4018.1,75.0,1
3.473651238374971,Transformer.tr(r:udt18270-udt18270lv),udt18270.2,25.0,1
3.4739300719897575,Transformer.tr(r:udt14533-udt14533lv),udt14533,75.0,3
3.5131398656274544,Transformer.tr(r:udt13241-udt13241lv),udt13241.3,25.0,1
3.8974087934044923,Transformer.tr(r:udt2934-udt2934lv),udt2934.3,75.0,1
4.699187799637423,Transformer.tr(r:udt1462-udt1462lv),udt1462.1,50.0,1
5.290975155594524,Transformer.tr(r:udt16007-udt16007lv),udt16007.2,50.0,1
5.314700286662043,Transformer.tr(r:udt1465-udt1465lv),udt1465.1,50.0,1
6.488015552109805,Transformer.tr(r:udt4801-udt4801lv),udt4801.3,25.0,1
